drug,median_score,mean_score,min_score,max_score,std_score,n_signatures,n_cell_lines,frac_negative,moa,target,pval_reversal,fdr_reversal,pval_mimicking,fdr_mimicking
cabergoline,-0.22854478657245636,-0.19296723008155822,-0.3380921483039856,0.12524333596229553,0.13431642794725882,10,10,0.9,Dopamine receptor agonist,ADRA1A,0.0062,0.22544117647058823,0.9938,1.0
rimcazole,-0.22777414321899414,-0.1509571671485901,-0.41393572092056274,0.18818944692611694,0.19928727724256173,9,9,0.7777777777777778,Sigma receptor antagonist,SIGMAR1,0.0106,0.23550434782608695,0.9894,1.0
potassium-canrenoate,-0.22323167324066162,-0.17222987922529379,-0.4262654185295105,0.1743186116218567,0.17541128534604083,12,12,0.8333333333333334,Mineralocorticoid receptor antagonist,NR3C2,0.0064,0.22544117647058823,0.9936,1.0
demeclocycline,-0.22270441055297852,-0.22270441055297852,-0.26679104566574097,-0.17861777544021606,0.04408663511276245,2,2,1.0,,,0.0935,0.68912,0.9066,1.0
camptothecin,-0.22169044613838196,-0.14125365391373634,-0.29526281356811523,0.14438673853874207,0.15718624988009067,8,8,0.75,Topoisomerase inhibitor,TOP1,0.018,0.29063125,0.982,1.0
AT-CSC-07,-0.2215687781572342,-0.17976354621350765,-0.35204413533210754,0.1537962555885315,0.14312007056994772,8,8,0.875,,,0.0182,0.29063125,0.982,1.0
targinine,-0.2201492190361023,-0.1725989520549774,-0.31984102725982666,0.1296236217021942,0.16120927324026244,5,5,0.8,,,0.0566,0.5562360655737705,0.944,1.0
daunorubicin,-0.21950030326843262,-0.17923551339369553,-0.428131103515625,0.14146658778190613,0.14957772231526625,13,13,0.8461538461538461,RNA synthesis inhibitor,TOP2A,0.0072,0.22544117647058823,0.993,1.0
cefixime,-0.21925696730613708,-0.11901543537775676,-0.37118756771087646,0.28374430537223816,0.2238597962688977,9,9,0.6666666666666666,,,0.0163,0.2872172413793103,0.9838,1.0
dihydrexidine,-0.21739129722118378,-0.13122566230595112,-0.3543154001235962,0.2941271960735321,0.2136299628994394,8,8,0.75,Dopamine receptor agonist,DRD1,0.0219,0.3108583333333333,0.9782,1.0
idarubicin,-0.21722906827926636,-0.2188513789858137,-0.32965606451034546,-0.07689809799194336,0.07409761302028177,7,7,1.0,Topoisomerase inhibitor,TOP2A,0.0364,0.42505909090909094,0.9636,1.0
biotin,-0.21572844684123993,-0.21572844684123993,-0.2374270260334015,-0.19402986764907837,0.02169857919216156,2,2,1.0,,,0.1069,0.7270430379746835,0.8931,1.0
amikacin,-0.21568787097930908,-0.21568787097930908,-0.25778716802597046,-0.1735885739326477,0.04209929704666138,2,2,1.0,,,0.1069,0.7270430379746835,0.8931,1.0
flunisolide,-0.2149578407406807,-0.19463146353761354,-0.37353989481925964,0.20311486721038818,0.14803786249289816,12,12,0.9166666666666666,Cytochrome P450 inhibitor,NR3C1,0.0111,0.2363375,0.9889,1.0
CGS-21680,-0.21422776579856873,-0.21422776579856873,-0.27806615829467773,-0.15038937330245972,0.06383839249610901,2,2,1.0,Adenosine receptor agonist,ADORA1,0.1096,0.7270430379746835,0.8905,1.0
SN-38,-0.21357886493206024,-0.20841445525487265,-0.29193705320358276,-0.12662231922149658,0.0526450517959999,6,6,1.0,Topoisomerase inhibitor,TOP1,0.0392,0.44513777777777774,0.9608,1.0
GSK-1059615,-0.21357882022857666,-0.22962439095690138,-0.43859508633613586,-0.08225178718566895,0.10595104983137273,21,21,1.0,,,0.0017,0.14478333333333332,0.9983,1.0
tubaic-acid,-0.21349774301052094,-0.21931781247258186,-0.2955872416496277,-0.1546885222196579,0.06105403574178528,4,4,1.0,,,0.0641,0.5562360655737705,0.9359,1.0
amantadine,-0.21297048032283783,-0.21297048032283783,-0.25064894556999207,-0.1752920150756836,0.037678465247154236,2,2,1.0,,,0.1124,0.7270430379746835,0.8876,1.0
dinoprost,-0.21297045052051544,-0.21297045052051544,-0.29793962836265564,-0.12800127267837524,0.0849691778421402,2,2,1.0,Prostacyclin analog,PTGDR,0.1124,0.7270430379746835,0.8876,1.0
benzatropine,-0.2122810184955597,-0.2122810184955597,-0.2122810184955597,-0.2122810184955597,0.0,1,1,1.0,Acetylcholine receptor antagonist,CHRM1,0.2092,0.855025352112676,0.7912,1.0
bortezomib,-0.2121187150478363,-0.13212469468514124,-0.35577547550201416,0.17131736874580383,0.18360965083360303,12,12,0.6666666666666666,Proteasome inhibitor,PSMB1,0.0122,0.23977692307692308,0.9878,1.0
cefepime,-0.21009085327386856,-0.21009085327386856,-0.27465930581092834,-0.14552240073680878,0.06456845253705978,2,2,1.0,,,0.1174,0.7295602409638554,0.8828,1.0
ivermectin,-0.20956359803676605,-0.20956359803676605,-0.21779689192771912,-0.201330304145813,0.008233293890953064,2,2,1.0,,,0.1184,0.7295602409638554,0.8816,1.0
fluocinolone-acetonide,-0.20757624506950378,-0.11623945193631309,-0.25567811727523804,0.11842957139015198,0.14830692200298293,7,7,0.7142857142857143,Corticosteroid agonist,NR3C1,0.0481,0.5016142857142857,0.9522,1.0
olopatadine,-0.2067650854587555,-0.2067650854587555,-0.24570083618164062,-0.16782933473587036,0.03893575072288513,2,2,1.0,Histamine receptor antagonist,HRH1,0.1243,0.7472623529411765,0.8758,1.0
noretynodrel,-0.20546722412109375,-0.16810954429886557,-0.32697921991348267,0.3237345814704895,0.1696299742945557,11,11,0.9090909090909091,Progestogen hormone,PGR,0.0238,0.32869729729729735,0.9763,1.0
digitoxin,-0.20473718643188477,-0.20473718643188477,-0.20473718643188477,-0.20473718643188477,0.0,1,1,1.0,ATPase inhibitor,ATP1A1,0.2237,0.855025352112676,0.7766,1.0
NNC-63-0532,-0.2046155035495758,-0.2046155035495758,-0.20562943816184998,-0.20360156893730164,0.00101393461227417,2,2,1.0,Opioid receptor agonist,OPRL1,0.1275,0.7575872093023256,0.8725,1.0
puromycin,-0.20303377509117126,-0.24581883712248367,-0.3573167026042938,-0.14609020948410034,0.06836183712658521,11,11,1.0,,,0.0267,0.3590447368421053,0.9735,1.0
eplerenone,-0.2022225707769394,-0.04503569304943085,-0.21098315715789795,0.30353668332099915,0.20802829370526132,5,5,0.6,Cytochrome P450 inhibitor,NR3C2,0.0875,0.6673507462686566,0.9129,1.0
cilastatin,-0.20214149355888367,-0.04259758336203439,-0.33500975370407104,0.37540555000305176,0.2684970556644956,7,7,0.5714285714285714,Dehydropeptidase inhibitor,DPEP1,0.058,0.5562360655737705,0.9421,1.0
milnacipran,-0.20137085020542145,-0.16219175110260645,-0.306700199842453,0.11380594968795776,0.1395829764450486,6,6,0.8333333333333334,Serotonin reuptake inhibitor,SLC6A2,0.057,0.5562360655737705,0.943,1.0
JW-7-24-1,-0.19922125339508057,-0.1898118108510971,-0.24602532386779785,-0.09401363134384155,0.051636127884601875,5,5,1.0,,,0.0944,0.68912,0.9059,1.0
mephentermine,-0.199099600315094,-0.199099600315094,-0.21528226137161255,-0.18291693925857544,0.016182661056518555,2,2,1.0,,,0.1408,0.7605831578947367,0.8592,1.0
thapsigargin,-0.19905903935432434,-0.1399343791935179,-0.290639191865921,0.12962359189987183,0.1487039295036692,9,9,0.7777777777777778,ATPase inhibitor,ATP2A1,0.0405,0.44990217391304343,0.9599,1.0
sildenafil,-0.1990184783935547,-0.15586469322443008,-0.30532124638557434,0.17667102813720703,0.15248895522783007,10,10,0.8,Phosphodiesterase inhibitor,PDE5A,0.0296,0.3689170731707317,0.9704,1.0
CO-102862,-0.19743672013282776,-0.18676995237668356,-0.2392115592956543,-0.11226475238800049,0.047851386596687404,6,6,1.0,,,0.0646,0.5562360655737705,0.9354,1.0
QL-X-138,-0.19727450609207153,-0.13696463902791342,-0.3212199807167053,0.0951492190361023,0.1637821014647826,6,6,0.6666666666666666,,,0.0649,0.5562360655737705,0.9351,1.0
