drug,median_score,mean_score,min_score,max_score,std_score,n_signatures,n_cell_lines,frac_negative,moa,target,pval_reversal,fdr_reversal,pval_mimicking,fdr_mimicking
lonidamine,-0.13216137886047363,-0.12131886515352461,-0.23792527616024017,0.13239315152168274,0.10097416287008508,9,9,0.8888888888888888,,,0.1594,0.8397257731958762,0.841,1.0
P-1075,-0.13082876801490784,-0.08431154303252697,-0.2248539924621582,0.14437520503997803,0.128915582088458,8,8,0.75,ATP channel activator,KCNJ11,0.1675,0.8676780000000001,0.8325,1.0
BI-2536,-0.13078239560127258,-0.062322307378053665,-0.2136020064353943,0.19429636001586914,0.14218896779681509,12,12,0.6666666666666666,PLK inhibitor,PLK1,0.1229,0.7388458823529411,0.8771,1.0
BH3I-1,-0.13051588833332062,-0.10709794983267784,-0.20953461527824402,0.12294894456863403,0.0910650368810237,8,8,0.875,BCL inhibitor,BCL2L1,0.1695,0.8676780000000001,0.8305,1.0
staurosporine,-0.13016828894615173,-0.12500870041549206,-0.18532729148864746,-0.07164871692657471,0.033443778889707815,8,8,1.0,PKC inhibitor,CDK2,0.1731,0.8681990196078432,0.8269,1.0
ursolic-acid,-0.1301335096359253,-0.07658026899610247,-0.22430932521820068,0.12941503524780273,0.12483314051249052,7,7,0.7142857142857143,STAT inhibitor,HSD11B1,0.1962,0.8695810344827586,0.8042,1.0
nelfinavir,-0.13004079461097717,-0.14500258650098527,-0.20131874084472656,-0.08939000964164734,0.03604640820643225,7,7,1.0,HIV protease inhibitor,CYP1A2,0.1971,0.8695810344827586,0.8033,1.0
MK-801,-0.12997126579284668,-0.12997126579284668,-0.1936126947402954,-0.06632983684539795,0.06364142894744873,2,2,1.0,,,0.2394,0.8929445255474452,0.7606,1.0
medrysone,-0.12943822145462036,-0.044239909811453385,-0.20690414309501648,0.15643835067749023,0.14416765472125642,11,11,0.5454545454545454,Glucocorticoid receptor agonist,NR3C1,0.1563,0.8319718749999999,0.8443,1.0
PD-123319,-0.1290847808122635,-0.1379032557209333,-0.18778391182422638,-0.0959024727344513,0.03191234759643441,6,6,1.0,Angiotensin antagonist,AGTR2,0.2039,0.879313076923077,0.7961,1.0
