drug,median_score,mean_score,min_score,max_score,std_score,n_signatures,n_cell_lines,frac_negative,moa,target,pval_reversal,fdr_reversal,pval_mimicking,fdr_mimicking
fludarabine,-0.13894124329090118,-0.11143733312686284,-0.26166418194770813,0.19928914308547974,0.11114978237152373,12,12,0.9166666666666666,DNA synthesis inhibitor,RRM1,0.0002,0.017033333333333334,0.9998,1.0
cefotiam,-0.13594820350408554,-0.13594820350408554,-0.1652468740940094,-0.10664953291416168,0.02929867058992386,2,2,1.0,,,0.0419,0.46096458333333334,0.9581,1.0
securinine,-0.13464951515197754,-0.13464951515197754,-0.13464951515197754,-0.13464951515197754,0.0,1,1,1.0,TP53 activator,GABRA1,0.1259,0.6544929292929292,0.8747,1.0
benzatropine,-0.13382840156555176,-0.13382840156555176,-0.13382840156555176,-0.13382840156555176,0.0,1,1,1.0,Acetylcholine receptor antagonist,CHRM1,0.1268,0.6544929292929292,0.8732,1.0
doxorubicin,-0.13312983512878418,-0.11304702542044899,-0.21088874340057373,0.20927637815475464,0.1075451585886464,11,11,0.9090909090909091,Topoisomerase inhibitor,TOP2A,0.0012,0.06813333333333332,0.9988,1.0
austricine,-0.13210098445415497,-0.12291209399700165,-0.14457052946090698,-0.08287587761878967,0.024035236121692324,4,4,1.0,,,0.0193,0.3607058823529412,0.9807,1.0
ambrisentan,-0.1315886229276657,-0.1315886229276657,-0.17913591861724854,-0.08404132723808289,0.047547295689582825,2,2,1.0,Endothelin receptor antagonist,EDNRA,0.0485,0.499758,0.9515,1.0
SB-366791,-0.13135606050491333,-0.13135606050491333,-0.19834887981414795,-0.06436324119567871,0.06699281930923462,2,2,1.0,TRPV antagonist,TRPV1,0.0489,0.499758,0.9511,1.0
ascorbic-acid,-0.1285674273967743,-0.06122172872225443,-0.20426207780838013,0.1491643190383911,0.1519410781509119,3,3,0.6666666666666666,Antioxidant,SLC23A1,0.0543,0.5101622950819672,0.9459,1.0
lestaurtinib,-0.1284143477678299,-0.12014959504206975,-0.1579364538192749,-0.059473052620887756,0.03586369626786021,6,6,1.0,JAK inhibitor,FLT3,0.0107,0.273385,0.9893,1.0
levcromakalim,-0.12806418538093567,-0.11832496523857117,-0.15925917029380798,-0.05756598711013794,0.038305244931341575,5,5,1.0,Potassium channel activator,KCNJ8,0.0216,0.3607058823529412,0.9785,1.0
triptolide,-0.1268739402294159,-0.12594548506396158,-0.171532541513443,-0.0769428014755249,0.029758417749940532,7,7,1.0,,,0.0115,0.2798333333333333,0.9885,1.0
medetomidine,-0.1262035071849823,-0.05670848488807678,-0.13602682948112488,0.07862800359725952,0.09261208481591732,5,5,0.6,Adrenergic receptor agonist,ADRA2A,0.0253,0.36938,0.9748,1.0
OBAA,-0.12530294060707092,-0.09275811910629272,-0.21571600437164307,0.09754133224487305,0.10906422610805717,12,12,0.75,Phospholipase inhibitor,PLA2G1B,0.0016,0.08176,0.9984,1.0
pancuronium,-0.1245315670967102,-0.1245315670967102,-0.1245315670967102,-0.1245315670967102,0.0,1,1,1.0,,,0.1556,0.69496,0.8446,1.0
amikacin,-0.12399929761886597,-0.12399929761886597,-0.12978750467300415,-0.11821109056472778,0.005788207054138184,2,2,1.0,,,0.0638,0.5178133333333333,0.9362,1.0
cefuroxime,-0.1238974928855896,-0.11693198482195537,-0.16024249792099,-0.0666559636592865,0.03852270824433873,3,3,1.0,,,0.0707,0.5178133333333333,0.9296,1.0
alfaxalone,-0.12283799052238464,-0.12283799052238464,-0.12283799052238464,-0.12283799052238464,0.0,1,1,1.0,GABA receptor agonist,GABBR1,0.1618,0.7006762711864407,0.8386,1.0
